id;id_version;NC;mWMC;mcBC
995;7e61f9606d5caf5807e588e36f848b79964b4284;1027;23,882181;0,021081762
996;fe7d1445b081e1b80f7b085068a5483ba4f0a554;1027;23,882181;0,021080904
997;40ffeff6ff21141155882e9811f4644e22906825;1027;23,87926;0,02108248
998;51b6452d6bc44e27f97f410c243058aa6eaa968d;1027;23,87926;0,02108248
999;bb772d91ec5bbfbc44c4a7a397a403fb78ac5f84;1027;23,87926;0,02108248
1000;cd7e108fb2441651a391ef047052d903b63541da;1027;23,87926;0,02108248
1001;e45ec9afdba5ba214f43c0530aaa19d92a52a6b0;1027;23,87926;0,021082625
1002;91f9d3273e64bd557df3827203024c60f15a3e6e;1027;23,87926;0,021082407
1003;74a5c5d8d0b117fbb4c1ef705a4c0eaf0dc0522f;1027;23,87147;0,02108893
1004;d4ae2d459f4f753c5ec69914d187a29586dd6fe9;1025;23,891706;0,021068396
1005;f4b295de46ba87a983e1db583f1875324f65c365;1025;23,891706;0,02106825
1006;3b0bfcbad0f2afe65be29589f1b32c80353ca2b2;1025;23,891706;0,02106825
1007;ae661922a2ed922739879d4a00eff509923bf877;1025;23,891706;0,02106825
1008;aa267e78a06344f7f906cacaf533a951887a71da;1025;23,891706;0,02106825
1009;bef93bb6bfcaa1ffd5f8a99737cbc258f76f0be6;1025;23,891706;0,02106825
1010;06d60831b8d23e1ef1f2338cd5b65105b0090ec3;1017;23,946903;0,021011358
1011;2d64c1b647f7556d2fcd29b1b667f1d903d3cc34;1017;23,946903;0,02101143
1012;576ef75ba9e82126d7781961426c47b04cee55c1;1017;23,944937;0,021013737
1013;e2551a76a91ec497bc6786fcae9c4f979b86c3f5;1017;23,944937;0,021013737
1014;793e91eb224f7a355a74405067a06c1f14a9ddae;1017;23,94297;0,021015247
1015;e722277e86b15f73cc2b3a02b0f92a0fed48bfd2;1017;23,941986;0,021016475
1016;449d066674e05d5d44c7e895e096fc33647aced7;1017;23,941986;0,021016402
1017;1748aadc1cb3bd6ccaeb32c32bdcc5de409b431b;1017;23,941986;0,021016402
1018;b3f5f21ba0fe32a8f7eccb6760a79df30628be3e;1017;23,941004;0,02101647
1019;b4da8ae1f16ed92650541539d9212fd316514941;1017;23,941004;0,02101647
1020;140cc616e7a1e2e4d4156d6b1f56206b13efa523;1017;23,941004;0,02101647
1021;e4f165fa8c4c9a15b0a84a002fd4d50ff666fa02;1017;23,941004;0,02101647
1022;6e7039b3ba95f407113e3a732cbf36cf5a67b7ab;1017;23,941004;0,02101647
1023;551cea1dde1d272d94ca2afb6f994104eef55f66;1017;23,941004;0,02101647
1024;d7910ff972b50e20a4ac08baadbab98a47997438;1017;23,941004;0,02101647
1025;f81f5ca28586bcc6d8335cd40b0d0a7c27116eb5;1017;23,941004;0,02101647
1026;358926fbee6bc88c65d82e31de2bb67546e0a76e;1017;23,941004;0,02101647
1027;9bef37608a731e4e5f56c3b48b8b5e0de7dd94c8;1017;23,941004;0,02101647
1028;80157554194f3f1d03ceb6f71b4b9b461fd166fd;1017;23,941004;0,02101647
1029;653a07b4eaf31526d09f2e38886ba93177edd925;1017;23,941004;0,021016758
1030;ef539c618a6237fffe8eb30b3545a86f674d2ab7;1017;23,941004;0,021019451
1031;433cd8db36ebdf81300ce89c6152a4298e2a7ffb;1017;23,941004;0,021019235
1032;d637ca8bd51a9cee12bb84cd5969a152438ee6d8;1017;23,941004;0,021019304
1033;b8be0be5d2df08de296698421368653128cf5a6d;1017;23,941004;0,021019304
1034;93f28502caff8adbd9cb87570963f75c5b406f89;1017;23,941004;0,021019232
1035;21e4ea2f545b8857cde14de54f3f5cfbcc874db5;1017;23,941004;0,021019232
1036;47121569d8785c34a650406cd54323b9927897b6;1017;23,941004;0,021019232
1037;6fbd7e78762aad31a5dcfe09412ee96ecbd66361;1017;23,94002;0,021020463
1038;a6450e4f0f5afa64df411e8ee43f40509292253c;1017;23,94002;0,021020463
1039;dad922c2d11e9cb457c1a6c46539aa17cff984ec;1017;23,94002;0,021020463
1040;e09d55e3e90f4f01cedee8e861103d63a1fed856;1017;23,938053;0,021022916
1041;5663cb597fea701b501232bc06d160b195c909fe;1017;23,938053;0,021022916
1042;f1dac05fefeedd34eea40111f2d662620b9b203b;1017;23,937069;0,021024076
1043;84a588b5b25a8ff8b25a765713ad962a3b78da49;1017;23,937069;0,021024002
1044;a9247645f1e2e87b168cfa97d3c7a7997bbedd3d;1017;23,937069;0,02102386
1045;3ff3d48efc857d883d0b056bf1f3502a8d2d5c4d;1017;23,937069;0,02102386
1046;154aa4c5687be3de652acd60ba1bc4b0d0a48761;1017;23,923304;0,021037074
1047;c34f353c90e86f7e1bc8f231260ad4f6a57acf03;1017;23,923304;0,021037074
1048;170a5c7eaa80e08710114b03c31df5c8657f4566;1017;23,923304;0,021037145
1049;4c1aa20cacb458c13af647c12debe5b6773b928d;1017;23,923304;0,021037145
1050;46849b7dc5c116cf644291635656146fa309cdb1;1017;23,923304;0,021037145
1051;a9b25bfd51a47c16c7fc0a8f55818ddb0bf3da5f;1017;23,923304;0,021037145
1052;90b382b057f3317cd926585bd1fbc9ed8a389fec;1017;23,923304;0,021037145
1053;71ea60417478a21ac4cc443591b2b3b1bfadcbf6;1017;23,920355;0,021039896
1054;a7f3d7e564a7b2a4ab6866cb2419facbc76fba43;1017;23,920355;0,021039896
1055;ed6c657bd0f8d9e48557c401e276909c38009f28;1017;23,917404;0,021044455
1056;3582e2646b4263dfaec3138fca23dac0ba3df449;1017;23,917404;0,021044455
1057;1dfd60f1c848270b6af65224fd597a4670575e82;1017;23,917404;0,021044455
1058;3f6fcb84c7d7f6a871834e54546eb56d01acea56;1017;23,917404;0,021044455
1059;5598c3bab67d096fe5fd1d18606bd6def6790fbe;1017;23,917404;0,021044822
1060;043ec21c14a18f2b36b481c5bd7a4dc6ac0f7dcc;1017;23,917404;0,021044675
1061;95571f93e3f54823013318301c6a0f29eded507a;1017;23,917404;0,021044675
1062;977edbf9cd4a5f9569b455a126cb9e599af1cafb;1017;23,898722;0,02105101
1063;c4beab33ef65d6943db140d3b3f80327afeed08b;1017;23,898722;0,02105101
1064;730d21f305c305c21a735d6ca73e61331a1169c6;1017;23,898722;0,02105101
1065;7e2d0c612db809d5dd8882af328418d4785fba54;1017;23,898722;0,02105101
1066;5401db8e897ea758b6e74bb4203aa1964ed23569;1017;23,91642;0,021025486
1067;efdbb1d0a10b8a4446bbeb2f95a557af0a7dfbc2;1017;23,902655;0,021056982
1068;ec2e9c5600623167e01ac26ce4ca164cc8634a10;1017;23,900688;0,021058578
1069;51f31da5b6c1cac493c1131f2e76a50fa29b9f8e;1016;23,91929;0,021038698
1070;2a69feb2fdba2a42bbc0b4b50efbccd312d4ff5c;1015;23,922167;0,021036211
1071;6283cf6791031be59438bbe179a8c0997b97ec6d;1015;23,919212;0,021038534
1072;eae10c6ef5ec40f87b4ccb1083e811ab75b1461b;1015;23,919212;0,021039044
1073;fcc5ebdf76f938eac038a71065607695b29349fc;1015;23,919212;0,021039044
1074;8cd4707aeb581821347ae0bb991338e15214a9af;1015;23,919212;0,021039044
1075;404c2e2a561b4ca3b0687ab8848d876b506ba0b4;1015;23,919212;0,021039044
1076;329c321f37b38efae96bf9b717674bf769df09c1;1015;23,919212;0,021039044
1077;28cab6f44ed144a9bc4c581a71d99577bc0b3b68;1015;23,919212;0,021039044
1078;e6a0537cc53901f2ad08583182c9da8261f7c75a;1015;23,919212;0,021039044
1079;42cecabf1487b3fff699e727415a894289b1043f;1015;23,919212;0,021039044
1080;907b0452e7fe713b89035615829dacdfbc4bbcf6;1015;23,919212;0,021039044
1081;018ea377263c17e60fd501b132e0f951a0992859;1015;23,917242;0,021041216
1082;a430f252ac41cbce5b911a96070f4eabd351d141;1015;23,917242;0,021041216
1083;56f897cb983bd8b250d3408851e8250079cdd694;1015;23,917242;0,021041216
1084;b232ed06ab42f17e5dae416ea5214f1e01a96468;1015;23,915272;0,021043021
1085;5a1f4e1bcde895bbb37f3b3ae352edf7db45cad2;1015;23,915272;0,021043021
1086;e7293f3727ce10019f235b2981f22b9edb703ba2;1015;23,915272;0,021043021
1087;3f4c3819d15c5f4485d314d61383a52c7d55a61e;1015;23,916256;0,021040693
1088;d0f59c3fd463c21deacfc8240deb8312794e4e15;1015;23,916256;0,021040766
1089;6256022ece0aa2f00c329fe25a9214e252e2f0f9;1015;23,917242;0,021036685
1090;e5ab55c4278e404ad522153a94a2c61719df2ae0;1015;23,917242;0,021036541
1091;79c5e312ec4a4ef946f6793ea3da46b9d22bf0e2;1015;23,917242;0,021036541
1092;059fb78bf7be3850ff9cc1b4c88ead9686cd76d6;1015;23,917242;0,021036541
1093;bdc600a2ba61527ca1d9cafc3e05e73cc2ace4d3;1015;23,917242;0,021036541
1094;9f10abdaa33e7f70ec683b426beff92e31119eb9;1015;23,917242;0,021036541
1095;e411e6f4b276e399629fa00a391d250cb8bf77bf;1015;23,9133;0,021040738
1096;552db7516df77e2ce1730ea48af18c4158a0a5d6;1015;23,9133;0,021040738
1097;b7f741b3e3d31963a4a3b61e1fd8411037a6d898;1015;23,9133;0,021040738
1098;b34fc96dfaa3948855440b984736878df1cf065a;1015;23,9133;0,021040738
1099;8c607b33dbc803c1977de6ce5e34811a7df3eaf5;1015;23,9133;0,021040738
1100;d0f425f1ca7ced3c057e68a4b2cc787b6ea87ba6;1015;23,9133;0,021040665
1101;00b3e365664997ff39904531d2807a3578cdf2b2;1015;23,9133;0,021040592
1102;d38addca632d6ec51676e02cf9e198ccbfe4b562;1015;23,9133;0,021040665
1103;a079d568b7d7329b66b5bb0752ccf39b9da2663d;1015;23,9133;0,021040523
1104;e6d215db2ebf7d91b431c6026c5605da111dfa8b;1015;23,9133;0,021040523
1105;ceaf8bc9f9da36052b59060996861e273e2eba7e;1015;23,9133;0,021040523
1106;1c61a9c177c600f98674912e913ef116bcea5575;1015;23,9133;0,02104045
1107;a7191efc4fe8d2746532ce4f5525bd17061f68b8;1015;23,9133;0,02104045
1108;1d4e548fcfbd487b1d05c973ccef9913dd5b17b5;1015;23,9133;0,02104045
1109;171ccc01b06dcfd5dd7c493bfe8c663cf4156295;1015;23,9133;0,02104045
1110;d65d344703714fadbe6dbce4615009f7c362fb40;1015;23,9133;0,02104045
1111;ee8b41b26f7a41f768e54212e86efa5da600dd27;1015;23,9133;0,02104045
1112;4c8788c156f0e23df8b24252f1e1d8038598ebe0;1015;23,9133;0,02104045
1113;1c1d531e808fa120c12fcdaec011e62f1a4ee844;1015;23,9133;0,02104045
1114;acf5c761e613410c6b169f184751c0071d1d0654;1015;23,9133;0,021040523
1115;b58bede871533dcea840d3dbcf3dce4079c26607;1015;23,912315;0,021041032
1116;7f23927a822c573fb8f7307a4e2b56903dec644d;1015;23,912315;0,021039492
1117;f69aa489f56486f6909cbca38ec0c693d1273a99;1015;23,912315;0,02104057
1118;e9e27fdfdb1bc7f40b5b915f9631f29d5a08b5ac;1015;23,912315;0,02104057
1119;838445209e3f7f3e43fbc6976638601dc1e068d4;1015;23,912315;0,02104057
1120;c547a0af5eff31586208ca1eda6dd5641a305fcb;1015;23,912315;0,02104057
1121;cea2db5355e12eff070227cc71707c805e3306f0;1015;23,912315;0,02104057
1122;de6593af060d144bd35015c4f8c3838815340f37;1015;23,912315;0,02104057
1123;3e4acdd6c65444f691d2659ba25fa56046ac3ee4;1015;23,912315;0,02104057
1124;2892576acccba8a6c22e1ca3934395bb5ea969cc;1015;23,912315;0,02104057
1125;a64406e0e2156a57f658e1a1af6a2b4323d59ca0;1015;23,912315;0,02104057
1126;57d3b7cbe6d9240be7f3369a8d4b90640f179612;1015;23,912315;0,0210405
1127;2c4118827133aea8111f86afe34f8277af830463;1015;23,912315;0,0210405
1128;783e3295e2c110d7baf1e94f489b9e82bc0f8a4f;1015;23,912315;0,0210405
1129;bc28e79eabbedc688a5e94f6dc75dfc7a4ca8fa3;1015;23,912315;0,0210405
1130;8dbf59e09cd2dc3402ce97fb6b1d3083b54c8e91;1015;23,912315;0,0210405
1131;f5ca561b4a3b41907ffdc561a28fccacd05a2876;1015;23,912315;0,0210405
1132;fcc58b6bfb3e7843edaedee2462652f07d8af2e0;1015;23,912315;0,0210405
1133;cecb836ef710e311929a7dd75de0fbb527142814;1015;23,912315;0,0210405
1134;0379134bba7b875777068e5ffc796a41520aa366;1015;23,912315;0,0210405
1135;ed8bb2b1fcecc0513bc2992925c5df517706f950;1015;23,912315;0,02104057
1136;1f24fba4436d10ee79c36556e5eca7237d0699c7;1015;23,912315;0,021040643
1137;8c36528a3c05f454c719655b11ecc6c93a0379b4;1015;23,912315;0,021040643
1138;598bba304a3616b244f663f247f9ba451970f3da;1015;23,912315;0,021040643
1139;248279a9a982f8f4d9d30c71d16e4de6987d769e;1015;23,912315;0,021040643
1140;8f9a560794a1cc5b72481c0baf865f67d9de40a8;1015;23,912315;0,02104093
1141;affcb927cd839c6becd944121fc8227344ab4b7f;1015;23,912315;0,021041002
1142;6a472ddc4a6853f2079d6744aa67bdc1a4ff57a5;1015;23,912315;0,021041002
1143;84e8c13ea6eaa2532660fcd9ef0b6ef87aed0ad0;1015;23,91133;0,021040997
1144;ba3ccd6389e2a111aeb696114f78abaec20aa311;1015;23,91133;0,021040926
1145;6354964c1cf8a1b10866afd3027a07b40a9e15e8;1015;23,91133;0,021040926
1146;c2e3a60bf3addf78401e7c640f0bea51b1a3856c;1015;23,91133;0,021041214
1147;8c673c91ee2c2bc914cc3ee6be535ad3c56106b1;1015;23,91133;0,021040853
1148;ca62edbe0ba9d691566238015fffc4079f752c02;1015;23,91133;0,021040853
1149;135f5b17a65f1d8077005de564ec20ee4ff8a93d;1015;23,91133;0,021040853
1150;57f6c7896ae66435aae13912a8ea92ff1790d313;1015;23,91133;0,021040853
1151;5fa1d5533408bc23ff96efe6eb1b8277b0913936;1015;23,91133;0,02104078
1152;11400c9db72ebd25912fbf2856d551b4b66a9480;1015;23,91133;0,021040635
1153;8515253f5aec1c364c05f42866f2c8d88d6a76f5;1015;23,91133;0,021040635
1154;d736ed339bb457e420d045f37d32f5e14b8daf3f;1015;23,91133;0,021040712
1155;117a957b2d32eddc06d0e8c6103698a619910f7d;1015;23,91133;0,021040782
1156;89e81bc6abb4b873fb4eead218db94a38ca85fb5;1015;23,91133;0,021040855
1157;b720aeceef71d8248f1f87c49d3e84e03e370afa;1015;23,91133;0,021040928
1158;6739aadceaa8bd0b4458d281ba0900d2668f2018;1015;23,91133;0,021041002
1159;5803778536a64537fce1104bfecd43fe78fb760c;1015;23,91133;0,021041002
1160;559160d680b6dcc9c861cefdcc40536beb427ce1;1015;23,91133;0,021041075
1161;08269df24608f70b37b0a81e7e5838c5f136a9d8;1015;23,91133;0,02104122
1162;e83f9d9a1ff728f83915df64262bb2ce6ab231c3;1015;23,91133;0,02104122
1163;dbbf8b439c830837c28f8ceb632b319de93aa51c;1015;23,91133;0,02104129
1164;0b3b6c0ddf0c222bb7748b632ce5854a0b163590;1015;23,91133;0,021041363
1165;11bde5e67d58f721f35a1b7e72b6983aada7a625;1015;23,91133;0,021041363
1166;fcd51e147b632478fc627f6092a9df8076bee3fd;1015;23,91133;0,021041363
1167;4b4989fb77bff4c58125576281f904ed8976c71c;1015;23,91133;0,021041363
1168;d78eb5e50a267cd5ef342a8b6e47593dda8e4391;1015;23,91133;0,021041363
1169;5790679beab018cf302dde0ce61a48f70077aff4;994;23,988934;0,020972343
1170;50f69e0fceb4f6a8c38507f25422b066ec93eb60;994;23,988934;0,020972343
1171;9aad684c588f8b7ed1056e4214f73eae36fb8b3e;994;23,988934;0,020972343
1172;775daa0b8dba84841e2f5f92f7cf3d3fa3f77442;994;23,988934;0,020972343
1173;8e169e64926704fd3a14ed2c74cd4edfb8b3ce33;994;23,986921;0,020973159
1174;ca48af1462612f5e4165aeb9b210f83d41b2b182;994;23,986921;0,020973159
1175;d6d46b131ba533995ac6f098434bc0a1a64d90ff;994;23,990946;0,020968756
1176;e133601fd0355bc5cf0920c08b9ccaf91ca9fd15;994;23,990946;0,020968756
1177;9156d176fa629dd8fc93004b2c458d9b19ad980f;994;23,990946;0,020968756
1178;6c3a7730d4a8dd473997a7b3381884a00cf81f79;994;23,990946;0,020968756
1179;fbaf33562ddbdba0f88556e0fe67f3ca601b91bd;994;23,987928;0,020971548
1180;5d92dce1f3f2ce24fa1b063555a0861b9e434890;993;23,984894;0,020974185
1181;50c6bc003b6ab0651a1c36d83b49b1bdaf856faa;993;23,965761;0,021003334
1182;95e796dc24bacf78411278f4d8202be05b1fab38;993;23,965761;0,021004595
1183;eea73db1375c76e4294f96ce65eeacba275499cc;993;23,960726;0,02101413
1184;3115de638254e3145fb20b1a9216ccf207bd487a;993;23,960726;0,02101413
1185;be9fd084753ba837cfd8835bc3858a0f4bd0d334;993;23,963747;0,021010073
1186;6c7d37970016d576ccd0bb3bbe1d10d9f490d6d2;991;23,954592;0,021021072
1187;2be7fd3d43d3c4ded3e948112f17b77e1f3e3b76;991;23,954592;0,02102085
1188;26d6558318e342e805e68b2be0ef9eef524638b3;991;23,954592;0,02102085
1189;daee354a5d65f20aa4e26188b76dbcadae54a156;991;23,954592;0,021021
1190;0fb12c0701d54c3e2329eca1a89e1fe9a61a6bc5;991;23,954592;0,021020927
1191;5ff4b8284c12ca8fe6f470cb669c51b7f03cc052;991;23,954592;0,021021074
1192;0df1bb7cf62fe3e34194211fca5c281ec9f6867f;991;23,954592;0,021021364
1193;36f929e61024394ebd41f705005815064ab0807d;991;23,954592;0,021021364
1194;4cdb2ffec4b6754c09768a0c8bf045ff5936fb6a;991;23,953583;0,021022327
1195;ab6ee4660bce4bebcc38cfc8934841e6cf1d85e8;991;23,953583;0,021022923
1196;720d0949d22c6f90a98081e5f2c8df623f573a79;991;23,953583;0,021022923
1197;592da65817eee7e6d5e7574be3566b10ca07f5e1;991;23,950556;0,02102552
1198;47915f6691ba4b83a879447755d059f7e2c118d2;991;23,950556;0,02102552
1199;12aa0d439be3497f27b9b584a38d7e6fd4c4d982;991;23,949547;0,021026483
1200;e79eaa97d7614d635a21366310b73634d2c49c06;991;23,949547;0,021025823
1201;28289290fa735b140c22882bffb9a3e46c5be2f4;991;23,949547;0,021025896
1202;ba51a678bbf7f949a5fc5109de6287e9d899d2d1;991;23,950556;0,021024775
1203;e4adc02d6ada919a73b9c1aff935a30d01c3b6be;991;23,950556;0,021024775
1204;12f5542c4641a44df28763093c03b0fd1350abec;991;23,949547;0,021025825
1205;8d9788cfccc476920947bf09d2306e0b9411e4d7;991;23,949547;0,021025825
1206;26fedeae6c0abf87ad57c59d95578766572c5d62;991;23,949547;0,021025825
1207;5bab2a5aa18db74061d5fd74dee5ce570eae2e7c;991;23,949547;0,021025825
1208;f8f8880723846b319e06c5274f82ca450f652c9a;991;23,949547;0,021025825
1209;0ea4dd75b9fe184ceff3f87eaaa7cc1314699799;991;23,949547;0,021025825
1210;5de61f81d4329d1a8cc06eece16e4fc6f3fc7dff;991;23,949547;0,021025825
1211;6915548ed41332d00b081bdadbf01e692c71797a;990;23,972727;0,021002496
1212;5b5c635824c11623c0e4475bf83142073d53d5a1;990;23,972727;0,021004058
1213;fb24db24cbd27885f52fac6f2670094f7c4466b2;990;23,972727;0,021004058
1214;ae283d19b8777c9913f1d8ee6b49862c80a1c46c;990;23,953535;0,0210198
1215;2b193813cf0620ee6b9a7c50eb33664553a60b3c;990;23,953535;0,0210198
1216;346f74932bb36a7c8f8be7b55cf44d49f4ec0954;990;23,950504;0,021028586
1217;1e766bf46ca00d9c1ef0abae66af70dce102e3a0;990;23,950504;0,021028437
1218;7357624c96cc0b968e4cd3b9ce3c47832201a814;990;23,946465;0,021037947
1219;bc8466513b77849587eefcbf26fc03e4480dc68e;990;23,946465;0,021037947
1220;4d3b8f01e580e5bda16be024a9b702c9817e1cc4;990;23,935354;0,021047542
1221;9ce3a38a94ea2bbb67c9b43e5360917bb0272814;990;23,934343;0,02104888
1222;ec84d2a8e43f9a7b056b09aab4fd80cb889a304c;990;23,933332;0,021049183
1223;a8a18585f90d08afa5ae138652ad8d412a148bdf;990;23,933332;0,021049183
1224;8a25f311e35709b40202898f77c0f432b18a0ccb;990;23,928284;0,02105349
1225;b088ebb25213e332552b7b28bff079837d1059c5;990;23,928284;0,02105349
1226;9bd89e8c97f96665fac420a04c98e83f38aef98b;990;23,925253;0,021055948
1227;cef1dfd20c31d98121a2b93033f5fe76ee76cd09;990;23,925253;0,021055948
1228;751f2651722f77d2463d3d8e7c66ea08d2ed0d7d;990;23,925253;0,021055872
1229;6a3d99e201005f0f016dccee434de691b586515d;990;23,921211;0,021057088
1230;f450c31c5fabde82127e910d541d6b42c45d3edf;990;23,921211;0,021057315
1231;41b15a67f3a3cd9e95c2ef52422047ac4158bffc;990;23,921211;0,021057315
1232;093547df273c8a5521e9188ab66cbb7a1609928d;990;23,917171;0,021059934
1233;f54fbc6940c58f6529dc3305f8abd31641f9d547;990;23,917171;0,021059934
1234;792e31d2f98d755b0233144c422e902e02ee3380;990;23,917171;0,021060234
1235;7a1e73ec3e66694b2038007f6d8478c93d548ecf;990;23,917171;0,021060234
1236;405172ab78cca0213b2b928d15455de4abdd3258;990;23,917171;0,021060234
1237;e8b1bb21aa570fb25f261529e6f024b97cf601f7;990;23,917171;0,021060234
1238;7a5eaed7f8c1e6752da907c08aa93cab5b037173;990;23,917171;0,021060234
1239;48c7fc0f83e6d4169785a537c5997efac0af465a;990;23,917171;0,021060234
1240;d1b4d6cff4280c57c4398a1509eb3b42b6adfb9b;990;23,917171;0,021060234
1241;4da78837a2de2fcb43dc361cd889452f4e8b18bb;990;23,917171;0,021060381
1242;f8703ab210c8fe97056ed1e69d00b50711967c89;990;23,917171;0,02106053
1243;b9c277d0448aa57fc39c61b01a0f71464dbada1b;990;23,917171;0,021060605
1244;380386ed1dbe5406b0d08e3b0040a9b5c592535a;990;23,917171;0,021062026
1245;4947fed5fbdad73f571283cc1b29d357de2a584f;990;23,917171;0,021062175
1246;d8233e0ba4bfcbfec636e3cdd4e47df737c70c8d;990;23,916162;0,021060565
1247;c962ab0c9511ba7d870f89c4b5ef7baee8bc5b8d;990;23,916162;0,021061089
1248;65923660ebc360dc940abfcf646e7930d319445f;990;23,916162;0,02106124
1249;f75289b183c6be136e134c6a15b4ba421decbaf2;990;23,916162;0,021061463
1250;425bb267fbe28f74aa378a97dee6a6519b5689f6;990;23,916162;0,021061687
1251;e2f04debc88272e8e280574b931fbbab0c150ac5;990;23,916162;0,021062583
1252;b5c7db275607cb47068c2ad64e591e845470712b;990;23,916162;0,021062508
1253;37bcb7c4b9fab6a06ea99afec209b44031f14875;990;23,916162;0,021064153
1254;7b8c995f8bacff200813f355ea986928502171bf;990;23,916162;0,021064153
1255;bc9882764a596e039a94ec7c8434b181f10724a0;990;23,916162;0,021063263
1256;f080ea1305fe18982928f66bbeed05ec646c14f6;990;23,916162;0,021063263
1257;f1395e2dc8716befd62bdb6183b78d9df9cc6667;990;23,916162;0,021082265
1258;bdb31762b855ce7e10d8e8a9516332dd3e62c0e2;990;23,916162;0,021083387
1259;4da1a5bd43f783afac40298bbd9cefa0468d1798;990;23,916162;0,02108481
1260;8837d8ae92c8fee76d1636a605231f7f64898bc7;990;23,916162;0,021099575
1261;666bee3f3077590293bd9afb721da20d5772622c;990;23,916162;0,021109404
1262;63d68b8438ddb94cdade5c88013ddd4e293fbefb;990;23,916162;0,021109855
1263;2e904ee1adbb2013af962d4bf4412f8d6af44f9a;990;23,916162;0,021110531
1264;20d935f40f5bc5167b8d7535532078f4d10e8f01;990;23,916162;0,02111654
1265;569b8252d5f278ab35345f8eb555a45209dc4454;990;23,916162;0,021122402
1266;d37f5d81cba20f2619fa51ddaa01b3932f8c5005;990;23,916162;0,021123527
1267;3f4722a257d650c7782cc61597f57bac7051937a;990;23,916162;0,021126384
1268;bd836daae94acbec9351f5a592c6bc78f4b80c1c;990;23,916162;0,021129994
1269;7d292c3aae6d1a3cf788b0e98259937d23d97e63;990;23,916162;0,02113022
1270;bf156bc4aa9bdabe345ddea5e0be6ca900447460;990;23,916162;0,02113165
1271;b2ca9b3f7b46ad0f72dbab23cc5f01c8a4056406;990;23,916162;0,021131948
1272;347a37b1ec4246851f08dbf4e7234d516129fbb4;990;23,916162;0,021132026
1273;8ab38a8221327675c38d6fd5b8fa973f2e1cd30b;990;23,916162;0,021132927
1274;db17f714beffa9b8074853cea2dea781bc634a3f;990;23,916162;0,021132702
1275;a96c5f63f6bd2650876d8b38a8d6472994fc9822;990;23,916162;0,021134356
1276;bbd5e0f2ad5f91e9713ab094692772723c2f737b;990;23,916162;0,021139326
1277;47051e81e800a957b6d345fb679e845d3cd3f65d;990;23,916162;0,021148438
1278;435b5e09c538846cb687c99a213d275792069f45;990;23,916162;0,021151226
1279;12b2ff69eb30b6a5a8a2ac0fe981214351c57ff2;990;23,916162;0,021152508
1280;d659f1b1f15e5bf4661568c7f4d34b3668c8165d;990;23,916162;0,021157708
1281;0526b2c91754ad433abe1aad8fe5240e373b208c;990;23,916162;0,021157935
1282;2a113911a0e75c65de80e3aef75519db00ab4123;990;23,916162;0,02115967
1283;e44d098c41d535d3e367d7969560f4c9782106bc;990;23,916162;0,021161027
1284;c3187b7d099358b08e7aa26f96b060f99340d0f3;990;23,916162;0,021163063
1285;5590dc594864cc149051c4e4193e450f4214ec56;990;23,916162;0,021166688
1286;adef8a98634416122838a2cbec71a87415b2a7ae;990;23,916162;0,02116699
1287;85bf41787f2f3bc6cbeaa4b112a1b27a2c77f488;990;23,916162;0,021167519
1288;293efc2c63e7b8e6b6bb701ecaa49ed673e2c151;990;23,916162;0,021167744
1289;f9af4048a1b7f6d5c73728e26738cfd8f1d7483b;990;23,916162;0,021168046
1290;accbbc50508603087c082afbd17b30b0cf7c5354;990;23,916162;0,021168046
1291;baa6e61651f98c0c82431238188d11a2ecc6b2ab;990;23,916162;0,021168422
1292;1fa19f7c686522b4bc71c0b004f468e31d36b814;990;23,918182;0,021166261
1293;6388229d34980b526212cfdbd3cd11bb354416ec;990;23,918182;0,021170111
1294;0a0502bae255b7c82c0568902be422bc8ca8f549;990;23,918182;0,021169657
1295;39f06d431e942d694eac4d50316a282223826c80;990;23,918182;0,021169884
1296;ea08b38c7d0b37ed0c9b538690c62e9e6167206e;990;23,918182;0,021169355
1297;98a6de17c811fccd69fe7e7035bd935009fc98c9;990;23,918182;0,02117026
1298;53c0d8794f3c9c31511042d5fd5d3528e881b5ce;990;23,918182;0,021170339
1299;078a4f9b0f817c49ff9a1cd0046e2f17188ca088;990;23,918182;0,021170639
1300;e650a0a1d8179abdad4baf5984891e1f4a27d23a;990;23,918182;0,021170715
1301;0aa1dd10184b1c4eeb6d9cf46e4fdd10e007be18;990;23,918182;0,021171167
1302;f1862cb441bfc525c4972a629aed7c276a9276b6;990;23,918182;0,021171167
1303;d5ae94ee00557cf0c1d486402bf7d463973c271b;990;23,918182;0,02117147
1304;2a2145456151d7c3aba314fa6976db7982d3bf8c;990;23,918182;0,021171622
1305;455e6efdbd1e39cad3e07f4f3dbb14185017c1cc;990;23,918182;0,021171922
1306;217bf85d04592b846b8a76ade52a626746f5cd75;990;23,918182;0,021172224
1307;291ab6d630198f0b42fd61ef2da5fa0613d900a4;990;23,918182;0,021172525
1308;9623db65ff9ebeadc22ca6d4bf788d6fb8d1b411;990;23,918182;0,021172829
1309;c2848abd6a7157d92b712d647591f14f82a3a238;990;23,918182;0,02117313
1310;8521b71a723b9270c5b5dd3bbe77a6e50231d816;990;23,918182;0,021173358
1311;f2e9d31fe272f795cf26e573684cc541559b1675;990;23,918182;0,021173587
1312;f1435e6b9c9801a299bb34316a2fd3eaf47f9db8;990;23,941414;0,021150494
